timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
18,1.5464992837439264,1.3969201786742977,-1.2588262848339578,-0.5205140552974615,-0.38970030701175684,-0.47391513939109536,Kankar Road
19,-0.46381856377682185,0.49689514710534594,1.4633176906835388,-0.6911926157438528,0.038817302355861595,-0.6647600931288302,Kankar Road
20,-0.718761356767935,-0.27848846499572566,-1.6595024610090423,0.21636546062387108,-0.04019048755930957,-0.1911584374931278,Kankar Road
21,-1.7943099361210062,1.218788733591297,2.0343600428562345,-0.7260509296332783,-0.46141706445466624,0.6043129806606049,Kankar Road
22,-0.10801518237050077,1.5052993468380362,0.5424540375714513,0.4007337500995046,-0.7820441958388409,0.0794658443433807,Kankar Road
23,-0.9676796319076864,0.5420934082626209,2.307054849698954,0.6011096986974312,-1.3355242248970975,0.43468815390394805,Kankar Road
24,-0.05373905866492731,2.3469654837210094,-3.9296176561346163,-0.5300990071566773,0.4564789348745275,-0.6106073252340135,Kankar Road
25,1.2328537565628357,0.13057060235725684,-0.4485110256988012,-1.4439056805316153,-1.3020339503065301,0.0384679573291056,Kankar Road
26,0.13764116480325345,-2.9813533719013394,-0.3295078317562679,0.2077780013771855,-0.7234533000835269,0.5108739670218991,Kankar Road
27,0.5356688572676196,2.216841067112274,-0.7774053274104711,-1.329216049815168,-0.05286383891785326,-0.9688129598099654,Kankar Road
28,-1.2127404043397814,-0.7526355653768049,1.3731031765531112,-0.5214688862417274,0.037918937053131214,-0.6883306922271619,Kankar Road
29,0.4931266644895267,-0.7946403056505582,0.7699011496700341,-0.3076444353838603,0.8050342473715525,-0.461513495618519,Kankar Road
30,0.1456163240220606,1.4529674857993338,-1.0530796408160286,0.6685536896521135,-0.9037654837260946,0.42384334233222626,Kankar Road
31,-0.4914932198966523,-0.5881622296982365,-2.195272422198178,1.1532548965263203,-1.9773156001018315,-0.6375162043763815,Kankar Road
32,0.44418041559686405,0.391582908269834,0.007670184963691335,0.46165770174443205,-0.16243630883439417,0.29691669869704707,Kankar Road
33,-0.3518807000627204,-2.1230561130756214,-0.6309679841480386,-0.4831881493726565,0.06927182997831993,-0.12454178831366358,Kankar Road
34,-0.5140717747901542,-1.2034159038324284,-0.2419285674990137,0.9342256493278459,0.2035366746409705,0.27008212966016176,Kankar Road
35,0.6060762852218076,2.829278851815795,0.26186671924775845,-0.32950157289797394,-0.39008497925799485,-0.34604655025569675,Kankar Road
36,0.3863255860841466,-0.11166887364925082,-2.8781568229485623,0.3155617139026375,-0.3367875846562104,0.23181988551713034,Kankar Road
37,-0.03977081317382532,0.09034531491153966,3.694863168727929,1.6603206389163512,0.6968997627453539,-0.2608188257342729,Kankar Road
38,-0.2885414471716838,0.4523210135004187,-0.05206765455786497,0.9609711377311559,-0.3264602984172411,-1.6304996281422832,Kankar Road
39,-1.753017056429298,1.7142342217725308,1.127899549030161,-0.8064690487339233,-1.4966335368206847,-0.28121078723304693,Kankar Road
40,1.1865479205645704,-1.3640811821921084,2.104191466404149,0.01473470335164136,1.3411498498202263,0.2615418990113301,Kankar Road
41,-2.1027765941884216,0.8802856407004054,3.285683438714968,-0.1752804230470914,0.6635244649467914,-1.7689082472063082,Kankar Road
42,-1.4858044876960326,-0.8494465944041578,0.14947704763146183,0.18849164648685277,0.6166921551095735,-1.1828689966238732,Kankar Road
43,-0.7552134811742988,-2.3259951465991993,0.10284446220904099,0.9150032345655433,0.2707971259955313,-0.33223033112064104,Kankar Road
44,-1.5934555705891573,0.7103886459527724,-1.3791363513507047,0.5062254928850279,1.816554286243517,0.14549300404679613,Kankar Road
45,2.324901607526309,-1.1748799385043556,-0.48309227430851337,0.19857646904026888,-0.3674887196321953,-0.6798754955718335,Kankar Road
46,1.2202758260545046,-1.846296474650933,0.34118990190619414,0.6642686532353965,-0.6848670607270938,0.05725298977551398,Kankar Road
47,1.960714131423642,-2.4112248518418413,0.27695078779845633,-0.3821259574120934,0.3831838605971135,0.26692968422955865,Kankar Road
48,0.3898241913726353,1.1727343076659655,-1.855426066317123,0.8300319554063194,-0.40801311908379767,-0.21589994823469702,Kankar Road
49,-1.9806849196264145,0.7829123484253464,0.4454770098497791,-0.783010972625846,-0.3554346080608893,0.3018403944358818,Kankar Road
50,0.3757392755188148,0.5196723142454636,-1.0200370823677363,0.6055908933162816,-0.7377322593421004,0.6956847360845282,Kankar Road
51,0.34838054574150534,0.43960870994802187,-1.0715271270395517,1.0845102870439607,0.3307479225789607,1.5014366500464529,Kankar Road
52,2.7986617667171347,0.7107493813676813,-1.786955245803973,-0.6190313592828585,-0.9957237626491336,-1.4229761991234229,Kankar Road
53,0.9848304129507446,-1.462022505340982,1.180626905613678,1.1968354491913464,0.5234925250832462,-0.04446773672836406,Kankar Road
54,1.7378933685111062,-1.2310234775275657,1.4450641938664828,0.22397490105585624,-0.9003912378387012,1.9566015836934612,Kankar Road
55,0.6191713904047474,1.233090239991735,2.845189473980921,0.10337694558018201,0.08751583568391431,0.5806132991189535,Kankar Road
56,-0.36808217400430576,-1.1306042465362345,-1.334271644438285,0.3848073853893706,0.1791072194233051,-0.6323795643562495,Kankar Road
57,-1.2237154274481574,-0.11565256412115629,0.5117279622249659,0.3771746857087966,1.505619597180027,1.0763360369239823,Kankar Road
58,0.4150361989950286,1.2407748735540358,0.01950283781686053,1.2745493013115177,-0.40897254114494813,-0.7916838562068648,Kankar Road
59,2.1803011157359755,-0.3969852498569341,4.080253749884428,-0.10062953607971853,0.044579929830955684,0.8753532147767589,Kankar Road
60,0.9385010216475094,-1.2857363346244237,-1.6063387470916686,-1.3539717037718555,1.223640255568491,-0.12640631886319154,Kankar Road
61,0.723708622864778,-0.3351941779887764,1.071000741138138,-0.34150485595793606,-0.8096835002081341,-1.3238853374926156,Kankar Road
62,0.7098564368603173,-0.10924336898530916,-1.2701905771026074,0.6585364671695317,0.05865437375072311,-1.031968719792843,Kankar Road
63,-2.272270837028797,-0.6697724281005316,1.2845981914852085,-1.036063017650893,-0.2686277594321026,1.3352172202315145,Kankar Road
64,0.32114061619530593,-1.868608168067982,0.25977138877677297,-0.20767308109088384,-1.202514362494485,-0.19659445126875547,Kankar Road
65,0.5779760695932552,-1.3257861543016995,0.23058765891829186,-0.2181788557981364,-2.1575093143532573,-0.04343589321424977,Kankar Road
66,0.08731307766899984,-1.7144554467459345,0.5366810405224249,-0.18474762416694238,0.5569650918507347,1.4791648759562763,Kankar Road
67,0.8411767895523516,1.6245768647629155,1.5807030780523545,0.901252023638206,-0.21511095244386447,-0.8852207269933363,Kankar Road
68,-2.0665040519356364,-1.4067375598726841,0.7725529008129897,2.0586878425998885,0.04737474721159061,0.011143433530356963,Kankar Road
69,0.7706789263683131,0.7725715294590718,5.779097235982082,-0.019300069688002623,0.15846780861428397,-0.11548832953915399,Kankar Road
70,0.8563357660397505,1.7033484602708984,1.4310026452398035,-0.45892960550418904,-0.4374871529923137,-0.02620261617279871,Kankar Road
71,0.977086876958697,-0.47290386696051845,1.138453830739901,-0.434739816907012,-0.5702766261417315,0.08514418215351748,Kankar Road
72,-1.1592378218063577,-0.3552279101100133,-0.7280453217436552,-0.20398177393668424,1.2031943908661509,-2.1207758467144098,Kankar Road
73,0.12281120907948384,3.471987850010263,-2.800897788887622,0.8732054815379695,0.9968681539981032,-1.6587121859265197,Kankar Road
74,1.0293902855617703,-2.4190738067844775,-0.7078977986841501,-0.27415007526427904,-0.2971526927966332,-1.126009355774257,Kankar Road
75,1.6334258954510492,0.09642002864319416,-1.6166171668939593,-0.6222533500727003,-0.888460676372663,1.4018163547388982,Kankar Road
76,-1.0729555638899524,1.0193966234020138,-1.0955499475757051,0.7485427145179689,1.017244075995327,0.5773376512345881,Kankar Road
77,0.3246878843729623,0.06835775985572068,-0.9774005214087256,-0.9032414169737835,-0.41961621302381896,0.39149964898233447,Kankar Road
78,3.2159161339879887,0.9508785334770169,-3.037713879986411,-0.9777022471135564,0.5703987441379105,-0.19226031852650804,Kankar Road
79,0.27968147215414146,-0.992679697152582,1.2786500021943359,-0.29985664603967804,0.5687679745627933,0.3554106491888318,Kankar Road
80,-1.188781107649051,-0.17210466220034853,0.7574809184706857,-0.28877293265526394,0.9274638426913985,-0.8648506620799179,Kankar Road
81,1.2986327912551823,-1.8004446105836642,-0.5017518537614225,0.492748485555411,0.474481006374707,-0.24763715145119225,Kankar Road
82,-0.7124179667414343,-0.9799938488605678,2.6481813604216455,0.2609064177936944,-1.0008908611082423,0.7392216153655209,Kankar Road
83,0.6074725664414333,-1.8913259315025677,1.376792920582164,-0.14792170915439123,-0.4181784164152316,0.8392073806695115,Kankar Road
84,3.18323429551895,1.5486978908267202,-2.2790549489310203,-0.5634749524342074,-1.1267690370908479,-1.245303338819123,Kankar Road
85,-0.7263511092993771,1.9003667237799342,-1.061504198428171,0.4848079610765117,-1.0243434819970265,1.403835345587492,Kankar Road
86,0.6657291422193427,1.1619510801440052,-1.3903957073671245,-1.6655435263069778,1.3571650946320306,0.16881397376209473,Kankar Road
87,-0.08928803409270011,-4.861901010103609,-1.5365814620014349,-0.07737048949631392,-0.4359352694471598,0.3193088914816567,Kankar Road
88,-0.3788522270897404,-1.8716747729472742,2.448616955897453,-0.030107761939878692,0.8826415056132172,0.09138211892963172,Kankar Road
89,-2.145212066940949,-0.6600667300454757,0.196110865929137,0.12024140916950209,-0.2908897697710847,-0.04555649897685397,Kankar Road
90,2.161909933599173,-2.1537932267691593,1.7447456282324394,0.24624141511364736,-1.3681347141253006,-1.0785483376845704,Kankar Road
91,0.015349591529380573,-1.4722629765719264,0.6931552113949061,0.594611275218172,0.13669235050235348,-0.1471866690821433,Kankar Road
92,0.29858954336020505,-0.9003253157381921,0.10470312748502837,0.014747146452314529,0.27806536428933687,-0.43180774424748924,Kankar Road
93,-0.5779703952926403,0.17027601787687208,0.99319601178157,-0.6226437803218502,0.15667620407814525,-0.7826982220920257,Kankar Road
94,2.379025224218028,-1.8567232482402736,3.1995500619844,0.3266022045715775,-1.3620668833902725,0.823324509860515,Kankar Road
95,-2.9281316992837527,-0.22767764255337497,0.8824758097268648,0.3780779859304344,0.20482378745110053,0.7861527871564111,Kankar Road
96,0.42148780160254895,-0.9340492797308907,-0.3121833755359128,1.3323795555700615,0.8114960520145044,-1.4726993850653163,Kankar Road
97,-0.7395014019882492,-0.8840471354163173,1.274403145531537,-1.0236615733885612,-0.49985486215654307,0.02087284016866703,Kankar Road
98,0.535523228947571,-1.0393643928909813,1.3493998131498761,0.4141272163752985,-0.5805950505227725,0.14941341158166266,Kankar Road
99,0.460949281314914,1.2192931782584402,0.9444432628854184,-0.6043063458826581,-0.4892142423935586,-1.125328877478578,Kankar Road
100,-1.2434925163831085,-0.8402715602954544,1.1209404076848928,-0.7385865968887235,-1.081347684493067,-0.7806986023818663,Kankar Road
101,0.9155553981501973,-0.0313523909462222,0.17599107496317298,0.8429134372862717,-0.7595191110655545,2.1059056518699126,Kankar Road
102,1.9164973436826374,-0.887357083253745,0.8206460717550569,0.3946543207047114,0.14786889895589914,-0.6866862241449709,Kankar Road
103,-0.3032889786508411,-0.32652180484083043,1.6481652779807852,0.5602479035271931,-0.4605102609902192,0.09760785171628916,Kankar Road
104,1.2381245234820448,1.2202644540009577,1.9582182107314936,2.048067630615036,-0.0768479197797199,0.9194186610285406,Kankar Road
105,0.03150576244913857,1.0229294569424459,-0.46540013489018406,-0.56254114010071,-0.02799079239756936,1.416640508508408,Kankar Road
106,0.48624952873266314,-0.19521458155152688,0.1454939474890773,-0.5015736462302139,1.449958846397543,0.5662015483643804,Kankar Road
107,0.8927355381553704,-1.2273310248502087,3.13858091352819,-0.44997342071541413,0.5059261912444167,0.778043559701384,Kankar Road
108,-1.509026072249553,-1.8212829191815982,1.7371663102501018,0.49744796977375716,-1.2561797759123652,-0.5817097406598949,Kankar Road
109,1.187494040944404,0.9361797255782327,0.9425182638964198,-0.1980149084412038,-0.059546743280037034,0.4965376780405424,Kankar Road
110,-0.018370159270371934,-1.3458815572287472,0.1137068372905895,0.14216080074660306,-1.068275486968081,0.3041582808047706,Kankar Road
111,-1.0157425672681675,1.4626796001266267,-0.22058607225320798,0.4884685962270585,0.44783235834483187,0.8646245804436975,Kankar Road
112,-1.2382457951887673,-0.48207876247949016,0.6193971814134365,0.6671377236391233,0.3673440633827494,-0.056132569166917626,Kankar Road
113,-0.8455868292059621,-1.2333305933496472,0.36553081723786846,-1.3287687468127931,0.34369457530606873,0.16615014973048892,Kankar Road
114,0.36744985666308416,-0.7604147630566946,-0.7065574584274842,0.21726306975629878,-1.0213988606562476,-0.8648452323266099,Kankar Road
115,0.3480749060364544,-2.172126512245986,-2.1111956615648326,0.8425222826663229,-0.031644123085324036,0.5452005578980995,Kankar Road
116,-1.0776663318786541,-0.3201707275677709,0.4663613483970069,0.02265470090436894,0.023804911596596152,0.7506270447807982,Kankar Road
117,2.213034325424328,1.2864894348030291,-0.23990779494514067,-0.41283578257389913,0.0768966215527867,-0.369820230964034,Kankar Road
118,-0.028524311854033244,-1.5037940469567133,-0.027769703988584894,-0.3475969819458525,-0.24733769877491152,0.17770701730697028,Kankar Road
119,-0.4329879583802075,0.4840778405071342,-1.2408464153284844,-0.38299889733078185,1.0046049004588167,-0.7156858417756031,Kankar Road
120,0.7790197713617584,2.2991083695038665,-0.16314022268528638,-0.14949731532908725,-0.35178484661933995,1.1575823074829863,Kankar Road
121,0.6025675831484122,1.0352159875666689,-0.6018307078287544,0.15724382120925973,0.8254756315749079,-1.1884482984295777,Kankar Road
122,0.33613872271562517,0.01888860117269229,0.14651414782324756,0.2136402126954071,0.7117046364987497,0.06582719142033935,Kankar Road
123,-1.1595146757831998,0.03676526138841407,0.7469974368681747,0.852384300052281,-0.41383076008029773,1.127477952148464,Kankar Road
124,2.1767154116925624,1.4389062391278102,3.2297736862673343,1.8391184988954004,-0.2902708483517273,-0.3564020171206175,Kankar Road
125,-1.1510213443320743,1.3084809550810172,0.27501300860752764,1.1627075816941608,1.26365771658457,-0.41828802172261464,Kankar Road
126,3.2847043998265084,-1.212447428032727,-1.259582763271164,-0.3361494536766858,-0.22542768708840577,-1.0755604088274218,Kankar Road
127,-0.8990889681660332,-3.1858435864647103,-0.7886325325211416,-0.7349215571873586,-0.8033126134016544,-0.6142380520833028,Kankar Road
128,-1.1386989923305468,0.22559067971431146,0.5126339636657391,-0.027747909909424946,0.1873717860292166,1.2404003942512616,Kankar Road
129,2.8142562588238293,1.4256357572790754,-0.8653554834936046,-0.7986832325910328,0.787457918781267,-0.17119107538040718,Kankar Road
130,-1.3476220070225369,0.7378787572597586,-1.9803498105309632,-0.03957096772194636,0.5398555937332831,-0.8981776172498389,Kankar Road
131,2.7471881487815306,1.7691601810819306,-0.7037634781570572,0.3059277969472405,0.13316176657044487,0.3939610112065193,Kankar Road
132,-2.569701793636316,2.0308085612481195,-0.17180976787892682,0.23133491512625448,1.9642401119287154,-0.5101919874010528,Kankar Road
133,1.8567244679601926,-2.3916414881915506,-0.8990625344306593,-0.42479756400145413,-0.49851242113981153,-0.44438169532820376,Kankar Road
134,0.007865549577274748,0.07047089064711308,-0.6750982072188655,-0.5099097018452142,0.9512132248860414,1.136403398391884,Kankar Road
135,0.9342748985212481,-1.6014306440738917,-0.21356922753194024,-0.45659703499958104,-0.665884458483383,0.3771324451091233,Kankar Road
136,0.1804434475678483,0.7716582510881236,1.0674223171333348,-0.441778435424777,0.5063454542044087,0.16233841668103977,Kankar Road
137,-1.6869631377568037,-2.3011712561034336,1.9165152328477637,-1.2125952919977856,1.2380041610640493,1.4367021384764174,Kankar Road
138,0.4984710179693875,-1.1227298048348304,2.3267279632837843,-0.490230952387509,-0.31016124794878736,0.22869231257992398,Kankar Road
139,0.173511951439288,1.7689457760957397,0.10127772211516342,0.26756543198962,0.5268354181382644,1.6081636310130798,Kankar Road
140,3.0911218873229807,2.6330112636648066,-0.3734462227186103,-0.14155778199523952,-0.6386377956307631,-1.1034553824116218,Kankar Road
141,1.457356426431533,0.9680639243777214,2.052947336298523,-0.5847440319535353,-0.026501578299037678,1.4356462908142302,Kankar Road
142,-1.4473851908701567,1.029077189997659,1.5876367302743817,-0.41408903922893714,0.17903036131111882,-0.01313831685820166,Kankar Road
143,-2.6381092296346713,-1.7748877689986626,-3.058848266640151,0.9507146187584672,2.0215459406988976,-0.42469501833625656,Kankar Road
144,-0.4041102516668367,1.0763133836939436,2.2535355781440423,-0.39155155401457775,0.8353287016552576,0.5455131917010492,Kankar Road
145,0.11114217062966278,2.4429233183569377,-2.070152187322337,1.477365860588827,0.4671425482607712,-0.28743367262964764,Kankar Road
146,-2.555073659032732,-0.08332154834492816,0.576098173408961,0.47252386455384743,0.8869628644663262,0.6563857449578913,Kankar Road
147,-0.04904212214113966,-3.101163150059815,-0.1336800592691826,0.4058192248858382,0.8533397516713231,0.9354364723565383,Kankar Road
148,-1.9567042507572798,1.0045088232450576,0.5498973691452724,1.1057271928300219,0.5189679100717142,-0.1336944642534835,Kankar Road
149,-1.409819679491033,-0.7708003760050404,-1.5888202828334275,0.11737094914665827,0.9652071732066855,-0.6535485367897889,Kankar Road
0,0.5530099633093517,-0.590008218491041,0.04311723440222623,-0.9360904208474876,-1.4415843500640158,0.43317018256383044,Kankar Road
1,1.917677793910948,0.286648602029855,0.06965482223422322,0.6073241282421176,-0.46120832058137556,-2.072833833715928,Kankar Road
2,-2.039784211469879,1.119380349040831,0.9682262717116131,-0.43699555860198624,0.3134432043220372,-1.183129255019303,Kankar Road
3,3.2448820849581903,-0.46166735242950124,0.32872549149590846,0.1466879358233245,-0.012247879338396446,0.4634331996808707,Kankar Road
4,0.3740755255661329,2.3661799196452113,-0.14294329858042815,0.09566429473132261,-0.7784551527052445,0.9572572013315931,Kankar Road
5,0.41853228865550884,0.9118447645748088,0.27991368473453715,-0.12682365842157603,-0.021843631607945488,-0.7466143672585569,Kankar Road
6,-0.6696504218257924,0.2911349893474614,1.610447624789658,-0.3546258009532083,-0.7078421712215208,-0.1383568479387384,Kankar Road
7,-1.5397729491165904,0.199454511220314,-1.0501812224087599,1.3693667841138748,-1.097520914345085,-1.290849118301393,Kankar Road
8,1.7925699433872637,-2.284780357175662,-0.8383827709073826,1.1769362619948869,-0.1674589417214929,-0.5352581909279333,Kankar Road
9,0.5658178125967813,2.3482860438515107,-0.0986253916094817,0.8319237499168612,-0.4844924317894913,1.460807770837549,Kankar Road
10,-0.8327992900397976,2.821735604160885,-2.172020850624366,0.5423406970714153,-0.39032912651656215,1.7258465706124029,Kankar Road
11,-3.298208934930123,0.6600216750799985,-0.7530813365289167,-0.48457193840267077,0.5936762976074456,0.23943406432519354,Kankar Road
12,-1.5318492256960698,1.06253467094903,0.36570107065679824,1.0413930315190385,1.2492089573814822,0.0256033192526133,Kankar Road
13,-0.8461179461050925,-1.9204565980063415,1.308685992420217,-0.6027342962769469,0.3679777143512932,-0.5421722958016849,Kankar Road
14,0.9753017669379914,-0.14876379566907436,2.7699554940714988,1.6107097980212985,0.10922826486618996,-0.292257241049687,Kankar Road
15,-1.605127149489229,-2.288287756387108,-1.0378621048218666,0.14774424469192673,-1.0777010316237572,-0.7772912308085212,Kankar Road
16,-0.06837902453324671,0.36500917398403776,-0.3618540867844948,0.9603311263555403,-0.5255154231771166,-0.8375287861455517,Kankar Road
17,0.5280830947714452,-1.8773091362856662,2.165646906109889,0.42932220202182897,0.9485633237303976,0.5751626485320535,Kankar Road
18,-0.1232267675888532,1.6759437473821914,0.5140880195665563,0.7968381486446532,-0.6054360708555686,-1.137448533393475,Kankar Road
19,0.6851298287306758,0.8546509203483059,0.6715628400259724,1.2010669215643894,-0.2581438710737086,-0.20066641316403788,Kankar Road
20,0.9640841398013158,1.993728795198647,0.2947817545522052,1.0625553134792465,0.44498400752052797,0.3647102176652861,Kankar Road
21,1.0635056363827684,-0.13460354143084008,2.1601758231742094,1.7320018759208673,-0.5148145843041144,0.7422721024649898,Kankar Road
22,-1.0145884530889044,2.7014106493662235,-0.060236925966515115,0.04561049991766761,0.21487382309060554,1.2227747411300254,Kankar Road
23,-2.1461626531770723,0.19215662236618392,-1.0215774862123213,0.40626860503169904,0.4306368632397064,0.8580058698478418,Kankar Road
24,1.2609653234830862,-0.9789359689535864,-0.6692751498221696,-0.29196218363430826,-0.6713677338712052,-0.8358473552168268,Kankar Road
25,-2.8343110964182965,-0.6784594788736151,-3.635818989943435,-1.5730852715008015,1.6449657039522578,-0.8825666925773465,Kankar Road
26,-2.375854235228585,1.140621984216446,1.1787002379762483,-0.17700289886861761,-0.22145063991113656,0.2459253582472806,Kankar Road
27,0.6381863426774471,-1.4504642146938194,-0.07156703421296978,0.6525897700314375,0.6883787906877963,-0.4664619508551508,Kankar Road
28,-0.005403808635852606,-1.7375470337888141,2.255097452650726,-0.1336973710291292,0.22606396039063972,-0.19895290094683768,Kankar Road
29,1.3160434358635071,-0.3314462607444959,0.040328758491796166,1.2858764608159943,0.3927799613106011,0.587902228839854,Kankar Road
30,0.3125742119213287,-3.062602302636436,-0.3707660737808954,0.5303050149339302,0.93877908598826,0.14481724696296558,Kankar Road
31,-1.0229763719966978,-1.5024300148423733,-0.4216504393289323,-1.0374655583646772,0.3197503614021133,-0.5210855150334632,Kankar Road
32,2.6965297902742837,0.9612642919005148,-0.8567684846741952,-0.4228933453998055,0.46909121500407464,0.9906264571469086,Kankar Road
33,0.8588741720342379,2.0990331548790033,1.3869505243691531,0.01701726138884932,0.24706641007917104,1.3617719557081904,Kankar Road
34,0.0894455548802612,-0.9704051665583608,1.047334970420385,0.19260254359085463,2.081346491344316,0.45240771650523537,Kankar Road
35,0.5902280781326243,1.3427898300415984,0.9527577025229543,-1.4086102073246543,0.602673296883626,0.3049267079062222,Kankar Road
36,1.5743290729790027,-0.802852817340852,1.9760910984514886,1.0318022032661964,0.5385450810159668,-0.11076478718701906,Kankar Road
37,0.29639940703859946,3.1128913089378982,-1.0337817271343517,-0.9794385890314926,-0.16721860582882023,-0.6804163633674402,Kankar Road
38,2.603945704747874,0.2968661751939717,-0.9771270054216725,-0.4644187598437782,0.4708627235364877,1.335923603481125,Kankar Road
39,-0.7258287510814824,-0.4805209622914802,0.6362489196028747,0.3157372238583849,-0.9567064496281475,0.3556821345761126,Kankar Road
40,0.7842532320532494,-0.8605500059078686,-0.03653188839147426,0.957305189316521,-0.4878263234555058,-0.10721373333833416,Kankar Road
41,3.2134055379177955,2.591314755151067,0.6544855045110481,0.011750555783357675,-0.6279186504657921,0.5186243470750872,Kankar Road
42,0.05700521725230043,0.18004699007739194,0.920276959095625,-0.09675851888622526,0.3356259551256222,-0.7099937422416801,Kankar Road
43,-1.5341888477976084,-0.38606480613501765,-2.502876110816384,-0.34996664025872837,0.5779050862622171,-0.2982665216734136,Kankar Road
44,0.5988346839079188,0.9707939095541116,-0.724779693449061,1.381571080986724,-0.3197089484916819,0.17974778060150876,Kankar Road
45,2.3609801449350494,-1.838648494503512,-2.1965623203147304,0.746072665498472,-1.1346925863464254,-1.4086470495846208,Kankar Road
46,0.3366777278399581,1.5706474539182318,2.525891537186803,-1.220525051656076,1.0100672827417456,-0.44148651671395744,Kankar Road
47,-0.68832639430341,1.6180212501469433,-0.05776270425106081,2.046559428534602,-0.4513980789259109,0.14764104255762958,Kankar Road
48,-0.25894094991122946,1.3254899062300085,0.9784843176201294,1.2336879620543006,1.6048743105272985,1.6492028613091183,Kankar Road
49,-2.364588235476374,2.2148105245888434,2.0701370312211775,0.966692984474514,0.81925002064917,0.4740215593609465,Kankar Road
50,-0.9383440522642941,0.5937053001561136,0.7410452794241082,0.6226888609333102,-0.44094857306282675,-0.6545591067378458,Kankar Road
51,0.39101064873586067,-0.8254577307681301,-1.0074350519070774,-0.0026995659287616415,-0.13614769801994275,-0.36258243946182017,Kankar Road
52,-0.03833110648716792,1.759093528889047,0.8154002318916485,0.5571099579653723,0.7642441668564086,0.07072550903347789,Kankar Road
53,-0.5559214981291589,1.157548065972517,-4.272813930945113,1.1820240648442095,-0.913351291306804,-0.1549275674237745,Kankar Road
54,1.7231485505581552,-2.6095706681671493,-0.5436614121046982,-0.573457856482244,-1.4932292936584481,-0.0661445486741594,Kankar Road
55,-1.6795048419392158,-1.9420222135813585,1.7412401810677791,-0.09739800670662684,1.210759794593705,0.5046493476438221,Kankar Road
56,-0.7015518019678371,0.5197558225960737,-0.0703808683187761,-0.819349459463364,1.4832740530673507,0.9768269564202824,Kankar Road
57,0.7155612408346822,0.11523283659038304,-1.9244883362828544,0.46567816277489266,-0.18118727907986554,-0.7675513893787839,Kankar Road
58,1.4944002291707101,-0.7406348747419688,-2.334872847989627,-0.29776542085684243,0.8709988957633489,1.5076690447476873,Kankar Road
59,-0.6421727414488687,2.2511396859514665,1.2753326131702394,1.2345948226177512,-0.3910795374290193,-0.895693946631209,Kankar Road
60,-0.5229782016117888,-0.5238865564776432,-0.4824525768260739,0.11270899752896316,-1.4147514924502813,0.2585341713478252,Kankar Road
61,3.1151219753412613,0.57290317834733,0.6450624707866044,-0.11808206903893495,-0.3728292014945938,-1.2757624538134364,Kankar Road
62,1.5454251810477633,0.35818373853977026,-0.3885632187310547,0.41088008525577324,-0.42616067172952915,-0.9359334685682305,Kankar Road
63,-0.29452477362746743,-0.10740188912109593,-0.05583335476476239,-2.2978097706253195,-0.022011924040509005,1.4178012773357953,Kankar Road
